mapping_id,visa_id,source_dataset,source_table,source_record_id,source_group_path,source_document_id,source_page,valid_from,valid_to,target_table,target_record_id,mapping_action,mapping_status,blocking_reason,mapped_at,mapping_note
91cf785f-6c0c-4e1f-a030-25223677869f,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-018-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_process_stages,ac419d10-617a-4fdf-a160-ceec3259432f,COPY,MAPPED,,2026-08-24,"추진 체계 | 대상 공통 테이블은 확정했으며, UUID 발급 및 target_record_id 기록 완료."
56fdb2e3-ef09-45d7-a076-6bf8bdec12fe,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-018-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_process_stages,5b636b06-5984-4191-bdb6-f5b329334329,COPY,MAPPED,,2026-08-24,"추진 체계 | 대상 공통 테이블은 확정했으며, UUID 발급 및 target_record_id 기록 완료."
c8a9164b-292f-49ab-910e-7afaf30a422c,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-018-04,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_process_stages,e51a4dfb-7caa-422c-bfec-b7e77ea70261,COPY,MAPPED,,2026-08-24,"추진 체계 | 대상 공통 테이블은 확정했으며, UUID 발급 및 target_record_id 기록 완료."
dcfc7e7e-03a4-490a-83f7-2357a1b8b06b,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-019,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"""3 |  | 자격 요건""는 source_section 그 자체에 해당하는 내용",,"자격 요건 | ""3 |  | 자격 요건""는 source_section 그 자체에 해당하는 내용 | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
7cd55d2c-2d1b-4f13-9c45-5dafc33ab967,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-020,자격 요건 > 추천대상,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,d7958d0a-6990-42c9-9adf-8c296e964690,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
9b39e4fe-c438-4f76-8aeb-3dde21ae2780,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-021,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,d7958d0a-6990-42c9-9adf-8c296e964690,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
d3e8ff90-5831-4336-b619-d171e09f01c9,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-022,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,17ae7c3f-3897-455e-b679-d22a8d5a16df,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
a125a7ca-700b-4263-a8b9-7b07a51038b7,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-023,자격 요건 > 추천대상 > 제외대상,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,9992cdb1-92c6-4afc-89b6-e0396b4490fe,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
514d99a1-35f6-4ff8-b90c-c0325893d4f6,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-024,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,38715576-8ac6-41a8-85ee-c93c9ffa2473,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
4f794c45-ba3f-4da5-b5a9-2ac9d2f5d968,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-025,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,9bf2cba3-11fe-48ff-a892-a19a82d0faf6,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
f2b5e706-e86d-4039-8bda-84f696b52c7a,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-026,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,db2f0d99-c93f-4fb0-9e47-f29d2650f308,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
3100e651-c899-462c-aed1-f87bed37e1d7,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-027,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,ff188ac8-8138-4e39-9ce3-551d3072e865,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
70448af5-ccc9-4eb2-8e64-a4dae2c1e307,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-028,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,b79d010b-91dc-437b-bca6-b805d54a761c,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
3309a12b-c0ec-4474-ba2c-30af4af4b183,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-029,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,visa_requirement_criteria,15afd115-e7f0-4817-984f-a00277a0f1d7,TRANSFORM,MAPPED,,2026-08-25,"자격 요건 > 추천대상 > 제외대상 | 대상 공통 테이블은 확정했으며, UUID 발급 후 target_record_id를 채움. | Task 11(#44): E-7-4R v2 이관 완료, target_record_id 기록."
13d44e15-8c8d-4cba-b328-dcc336a400c0,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-030,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요; REQ-030, REQ-031, REQ-032, REQ-033를 하나의 원문 행으로 병합함 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨)",,"자격 요건 > 추천대상 > 제외대상 | 자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요; REQ-030, REQ-031, REQ-032, REQ-033를 하나의 원문 행으로 병합함 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
6241cf26-f609-497e-b6f7-4e3fae0e817b,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-031,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요; REQ-030 대표 행에 병합된 원문 조각 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨),,자격 요건 > 추천대상 > 제외대상 | 자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요; REQ-030 대표 행에 병합된 원문 조각 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded').
4799963f-d112-4a10-bb39-08b2815e32d7,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-032,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요; REQ-030 대표 행에 병합된 원문 조각 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨),,자격 요건 > 추천대상 > 제외대상 | 자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요; REQ-030 대표 행에 병합된 원문 조각 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded').
f549dfeb-96d6-4963-9000-85617b5d4239,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-033,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,2,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요;REQ-030~REQ-034는 한 문장에 해당함; REQ-030 대표 행에 병합된 원문 조각 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨),,자격 요건 > 추천대상 > 제외대상 | 자격 요건 > 추천대상 > 제외대상 으로 source_section 수정 필요;REQ-030~REQ-034는 한 문장에 해당함; REQ-030 대표 행에 병합된 원문 조각 (한 줄의 보충 설명이 네 개의 추출 행으로 분리됨) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded').
c40a8fe0-1a21-4c11-af9f-b2b22f87d9e6,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,원본 HWPX section0 3페이지 대조 완료. 총점 기준과 점수표 표제·본문은 하위 scoring_items 및 SCORE-000으로 분리됨.,,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 기본 항목 | 원본 HWPX section0 3페이지 대조 완료. 총점 기준과 점수표 표제·본문은 하위 scoring_items 및 SCORE-000으로 분리됨. | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded').
74f7d8da-f77b-4200-b409-369c3b98b144,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,원본 HWPX section0 3페이지 대조 완료. 지역특화 숙련기능인력 점수표/기본항목 표제 행으로 별도 이관하지 않음.,,자격 요건 > 점수제 심사 | 원본 HWPX section0 3페이지 대조 완료. 지역특화 숙련기능인력 점수표/기본항목 표제 행으로 별도 이관하지 않음. | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded').
e597b2df-3816-45db-a937-8cda34da3082,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,8342bb1c-8fb3-41f9-b1bd-7397f03a9e8f,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
f38869e6-9e8d-4ec9-8aff-721e722d355b,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,a943a8ad-fc2a-4330-8cb5-19db555733ed,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
e19a9c9f-dec8-4ed5-b8c4-67190d91765f,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,1eb4aaa9-2582-44be-9ca0-88f40f851e1b,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
151c014d-5ba3-4601-847c-0b221b3a312b,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,6820a916-d072-4170-b97b-facc164ee28e,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
198dfed7-3d74-4aee-93e5-c17c6775f915,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,00c2aa1b-0dab-405d-96a9-6f95f2565928,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
f6fa473f-d853-47e2-a24d-5de414a53d1d,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,d8bf2fb6-2083-4717-8b33-4ea41b08c671,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
cca82164-3338-4f7c-a4ca-6c3a4e0a6470,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,8342bb1c-8fb3-41f9-b1bd-7397f03a9e8f,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
4cfd6f1f-c2ab-4b8f-98cb-6d90e094c145,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,a943a8ad-fc2a-4330-8cb5-19db555733ed,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
1576be73-f550-4051-9f13-2ea7873ed091,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,1eb4aaa9-2582-44be-9ca0-88f40f851e1b,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
5bdb7a7b-74e5-4a72-bd1a-b811c05ae528,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,6820a916-d072-4170-b97b-facc164ee28e,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
dcc9aa3f-4093-49c3-a0a3-9f1346ec9679,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,00c2aa1b-0dab-405d-96a9-6f95f2565928,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
755c1dcd-3dde-4645-8264-da3fd6bd3ad0,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-034-03,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,d8bf2fb6-2083-4717-8b33-4ea41b08c671,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
f2770496-1a28-4a18-b04b-7ab4630f3b77,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-035,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"원본 HWPX section0 3페이지 대조 완료. 소득 예외와 한국어능력 표가 결합된 재추출 부모 행으로, 하위 행으로 분리함.",,"자격 요건 > 점수제 심사 | 원본 HWPX section0 3페이지 대조 완료. 소득 예외와 한국어능력 표가 결합된 재추출 부모 행으로, 하위 행으로 분리함. | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
81724c81-68f9-4e1d-87c8-852aff36eef7,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-035-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,e692d638-f4c0-4643-a8a9-fdaa3e1fc499,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
b13f5b8b-92fb-4209-8ade-f3720d28e7b0,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-035-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,50e64655-572c-436c-a466-1fe6ac9e0f7e,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
9cf12a39-0d52-4540-a4c3-6b7a08d15dff,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-035-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,d94a00c3-e7cb-45d8-8f5c-bc32e70c83f6,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 | 기존 B_E-7-4R scoring_items의 동일 점수 항목과 대응함.
14601ae0-88e4-4faa-85cd-ca9895128971,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-036,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,"< 가점 항목 >은 source_section에 해당함;추천 | 도 가점 항목 안의 내용; 복합 행을 REQ-036-01, REQ-036-02로 분리함 (한국어능력 점수와 나이 점수 표가 하나의 추출 행에 결합되어 있어 분리)",,"자격 요건 > 점수제 심사 | < 가점 항목 >은 source_section에 해당함;추천 | 도 가점 항목 안의 내용; 복합 행을 REQ-036-01, REQ-036-02로 분리함 (한국어능력 점수와 나이 점수 표가 하나의 추출 행에 결합되어 있어 분리) | target_table=NONE 규칙: v2 13개 테이블 중 대응 테이블 없음 (review_decision='excluded')."
9a23924d-7d47-4799-aaee-07c60bd7a9c8,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-036-01,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,e692d638-f4c0-4643-a8a9-fdaa3e1fc499,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
d37457ee-74ff-4386-9513-612bd66c6282,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-036-02,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,6c1ab39a-5436-46b1-8853-42350ebd91aa,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
ddb2d43d-8ca0-41ee-879c-aaa55df589ef,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-037,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,2e10a5b1-bcb1-4e0e-b5e1-7bf7856482ba,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
9d0be56c-9d74-4fff-9b89-fb8aa9ba7bac,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-038,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,0e9e8a81-1fdd-41b4-90ac-cc772aa2e3dc,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
d02df9b5-06ca-4be5-9b74-6b10e96f6ec2,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-039,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,5a4de849-3ff8-4e12-b8a8-21264e9219ab,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
521b4d8f-03b6-4d10-b1ab-a7b9a47f5352,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-040,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,a084d738-2223-4a02-b75f-488a6fbf0179,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
183b59d9-aa26-41be-9d03-61640f51e0f3,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-041,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,NONE,,SKIP,BLOCKED,target_table=NONE 규칙: 독립적인 점수 항목이 아닌 표 번호 파싱 잔재(review_decision=excluded).,,중앙부처·광역지자체·고용기업체 추천 점수는 기존 visa_scoring_items에 이미 보존되어 있어 중복 행을 생성하지 않음.
50599ba9-acf5-4eff-8e7f-9e4aad4d46a5,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-042,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,5a84d51e-9635-4164-a497-aeb952b7bf90,TRANSFORM,MAPPED,,2026-08-25,2단계 원문·v2 대조 완료: 가점표의 7개 점수 열을 각 가점 항목으로 일대다 분리.
be557636-7c07-4dc9-a2f2-dc3423e3cb9a,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-043,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_models,eb2823dd-df20-48ac-a104-faef9e85d128,MERGE,MAPPED,,2026-08-25,2단계 원문·v2 대조 완료: REQ-045와 이어지는 가점 ①~⑥ 중복 가능·추천 중복 제외 규칙을 점수모델에 병합(PDF p.3 대조).
27b7764b-aee7-4d2c-a7c4-6b893aa156ec,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-044,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 가점 항목,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_models,eb2823dd-df20-48ac-a104-faef9e85d128,MERGE,MAPPED,,2026-08-25,2단계 원문·v2 대조 완료: REQ-045와 이어지는 가점 ①~⑥ 중복 가능·추천 중복 제외 규칙을 점수모델에 병합(PDF p.3 대조).
61e1a5e1-15ae-40d0-8852-1f7683e75755,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-045,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_models,eb2823dd-df20-48ac-a104-faef9e85d128,MERGE,MAPPED,,2026-08-25,2단계 원문 PDF 대조: 인접 파서 조각과 함께 기존 점수모델/운전면허 가점의 세부 규칙으로 병합.
77ead48f-fbc4-4eef-a812-76604de3ed6e,346834f7-ac6e-4958-8e0d-8c2b4fb03a7e,B_E-7-4R,_review_current_requirements,REQ-046,,d3c64f30-9c86-4459-93d5-bfbb02863e5c,3,2026-01-12,2026-09-18,visa_scoring_items,54822a8e-d972-4479-bd55-461d1d795ecd,COPY,MAPPED,,2026-08-24,자격 요건 > 점수제 심사 > 지역특화 숙련기능인력 점수표 > 감점 항목 | scoring_items 대상은 확정했으나 세부 SCORE-* 대응은 추가 대조 필요.
